lon,lat,value,unit,time,name
85.966667,41.966667,764.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.066667,829.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.2,871.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.333333,879.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.466667,834.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.6,739.6,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.733333,672.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.866667,700.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,42.966667,678.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
85.966667,43.066667,690.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,41.966667,787.4,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.066667,866.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.2,877.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.333333,883,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.466667,837.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.6,690,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.733333,768.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.866667,695.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,42.966667,692.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.066667,43.066667,688.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,41.966667,855.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.066667,881.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.2,887.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.333333,882.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.466667,816.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.6,749.4,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.733333,753.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.866667,668.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,42.966667,703.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.2,43.066667,681,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,41.966667,891.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.066667,888.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.2,889.6,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.333333,884.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.466667,829.4,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.6,762.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.733333,770.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.866667,771.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,42.966667,720.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.333333,43.066667,675.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,41.966667,891.6,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.066667,891.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.2,890.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.333333,879.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.466667,813.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.6,767.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.733333,669.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.866667,793.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,42.966667,670.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.466667,43.066667,689.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,41.966667,891.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.066667,891.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.2,891.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.333333,874.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.466667,776.4,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.6,729.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.733333,669.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.866667,731.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,42.966667,715.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.6,43.066667,677.6,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,41.966667,891.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.066667,892.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.2,892.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.333333,873.4,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.466667,733.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.6,717.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.733333,633,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.866667,676.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,42.966667,699.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.733333,43.066667,680.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,41.966667,892.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.066667,892.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.2,890.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.333333,874.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.466667,803.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.6,769.6,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.733333,687.6,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.866667,712.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,42.966667,662.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.866667,43.066667,664.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,41.966667,892.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.066667,892.2,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.2,890.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.333333,878.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.466667,785.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.6,700.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.733333,660.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.866667,713.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,42.966667,658.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
86.966667,43.066667,679.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,41.966667,892.3,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.066667,892,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.2,889.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.333333,870.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.466667,726.9,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.6,679.8,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.733333,637.7,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.866667,708,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,42.966667,665.1,hPa,2024-07-15T06:00:00Z,"surface_pressure"
87.066667,43.066667,698.5,hPa,2024-07-15T06:00:00Z,"surface_pressure"
